SampleID,Predator.Final,Year,Month,Season,Location,SubSiteID,Complex,RegionCode,Estuary,Latitude,Longitude,Chinook,Chum,Coho,Hake,Herring,Pink,Sockeye
Pv16.A098,Harbour,2016,May,Spring,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,18.95223421,7.395993837,0,0
Pv16.A099,Harbour,2016,May,Spring,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,0,0,0
Pv16.A100,Harbour,2016,Jun,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.B001,Harbour,2016,Jun,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,50,0,0,0
Pv16.B002,Harbour,2016,Jun,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,92.5304878,0,0,0
Pv16.B003,Harbour,2016,Jun,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.B004,Harbour,2016,Jun,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,97.88411458,2.115885417,0,0
Pv16.B005,Harbour,2016,Jun,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.B006,Harbour,2016,Jun,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,94.95798319,0,0,0
Pv16.B007,Harbour,2016,Jun,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.B008,Harbour,2016,Jun,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.B010,Harbour,2016,Jun,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,0,0
Pv16.B011,Harbour,2016,Jun,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,0,0
Pv16.B012,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,97.20421394,2.795786062,0,0
Pv16.B013,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.B014,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.B015,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.B016,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.B017,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.B018,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,94.82258424,0,0,0
Pv16.B020,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,23.36633663,0,0,0,0,0,0
Pv16.B021,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,60.6718473,0,39.3281527,0,0,0,0
Pv16.B022,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.B023,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,98.81656805,1.183431953,0,0
Pv16.B024,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,72.45693858,0,0,0
Pv16.B025,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.B026,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,2.319236016,0,0,80.49113233,17.18963165,0,0
Pv16.B027,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,97.34848485,0,2.651515152,0
Pv16.B028,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.B029,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.B030,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,96.40479361,0,0,3.595206391
Pv16.B031,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.B032,Harbour,2016,Jun,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.B033,Harbour,2016,May,Spring,Great Chain,H0004,Chain_Islets,SOG,Non-Estuary,48.4205078,-123.265279,0,0,1.49845747,0,0,0,0
Pv16.B034,Harbour,2016,Jun,Summer,Preedy,H0528a,Southeast_Preedy_Harbour_Reefs,SOG,Non-Estuary,48.96724,-123.67533,0,0,0,0,0,5.732484076,0
Pv16.B035,Harbour,2016,Jun,Summer,Preedy,H0528a,Southeast_Preedy_Harbour_Reefs,SOG,Non-Estuary,48.96724,-123.67533,0,68,0,0,0,0,0
Pv16.B036,Harbour,2016,Jun,Summer,Sandstone,H0046,Sandstone_Rocks,SOG,Estuary,48.92029,-123.62231,0,0,0,0,0,0,0
Pv16.B037,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.B038,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.B039,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv16.B040,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,62.60089686,0,0,0
Pv16.B041,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,15.29760801,0,0
Pv16.B043,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.B044,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.B045,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.B046,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,54.60328061,6.790119071,0,0,36.22315348,0,0
Pv16.B047,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.B048,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.B049,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.B050,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv16.B051,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv16.B052,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,64.19545072,6.655433867,0,0
Pv16.B054,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.B055,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.B056,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv16.B057,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,2.380211574,0,0,0
Pv16.B058,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,24.1020794,0,0,0,0
Pv16.B059,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv16.B060,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,1.180376245,0,98.81962376,0,0,0,0
Pv16.B061,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,100,0,0
Pv16.B063,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv16.B064,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,98.52685085,1.47314915,0,0
Pv16.B065,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,96.34464752,3.65535248,0,0
Pv16.B066,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,0,0,0
Pv16.B067,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv16.B068,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv16.B069,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,100,0,0
Pv16.B070,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,100,0,0
Pv16.B071,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv16.B072,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,97.33009709,0,0,0
Pv16.B073,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv16.B074,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,41.28595601,4.060913706,54.65313029,0,0
Pv16.B075,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv16.B076,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv16.B077,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,96.3451307,0,0,0
Pv16.B078,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv16.B079,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,97.2972973,0,0,0
Pv16.B081,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv16.B082,Harbour,2016,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,25.94513215,0,0,0
Pv16.B083,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,97.74647887,0,0
Pv16.B084,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv16.B085,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv16.B086,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,92.75979557,0,0,0
Pv16.B087,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.B088,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv16.B089,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv16.B090,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,1.265233975,0,0,0
Pv16.B091,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.B092,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,94.38202247,0,0,0
Pv16.B093,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,97.97917942,0,0,0
Pv16.B094,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.B095,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,60.96911608,0,0
Pv16.B096,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,64.31763493,35.68236507,0,0
Pv16.B097,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.B098,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.B099,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,29.69109267,0,0
Pv16.B100,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv16.C001,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.C002,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.C003,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv16.C004,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,78.36528759,2.603430878,0,0
Pv16.C005,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,56.37342908,0,0,0
Pv16.C006,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.C008,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,2.980625931,0,0
Pv16.C009,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,91.7016317,8.298368298,0,0
Pv16.C010,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv16.C011,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,19.84240688,24.21203438,0,0
Pv16.C012,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.C013,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.C014,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.C016,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.C017,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,62.73698725,0,0,0
Pv16.C018,Harbour,2016,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.C019,Harbour,2016,Jun,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,55.3593947,15.7629256,0,0
Pv16.C020,Harbour,2016,Jun,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,0,0,0
Pv16.C021,Harbour,2016,Jun,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,0,0,0
Pv16.C022,Harbour,2016,Jun,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,86.04651163,0,0,0
Pv16.C023,Harbour,2016,Jun,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,0,0,0
Pv16.C024,Harbour,2016,Jun,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,0,0,0
Pv16.C025,Harbour,2016,Jun,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,100,0,0,0
Pv16.C027,Harbour,2016,Jun,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,0,0,0
Pv16.C028,Harbour,2016,Jun,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,0,0,0
Pv16.C029,Harbour,2016,Jun,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,0,0,0
Pv16.C030,Harbour,2016,Jun,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,100,0,0
Pv16.C031,Harbour,2016,Jun,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,100,0,0,0
Pv16.C032,Harbour,2016,May,Spring,Heron,H0203a,Norris-Heron_Rocks,SOG,Non-Estuary,49.48989,-124.65461,63.920376,0,0,33.28725463,2.792369367,0,0
Pv16.C033,Harbour,2016,May,Spring,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,4.033264033,0,0,95.96673597,0,0,0
Pv16.C034,Harbour,2016,Jul,Summer,Preedy,H0528a,Southeast_Preedy_Harbour_Reefs,SOG,Non-Estuary,48.96724,-123.67533,2.94777315,0,0,0,73.50208267,0,0
Pv16.C035,Harbour,2016,Jul,Summer,Preedy,H0528a,Southeast_Preedy_Harbour_Reefs,SOG,Non-Estuary,48.96724,-123.67533,0,0,0,0,0,0,0
Pv16.C036,Harbour,2016,Jul,Summer,Preedy,H0528a,Southeast_Preedy_Harbour_Reefs,SOG,Non-Estuary,48.96724,-123.67533,0,0,0,0,43.93638171,0,0
Pv16.C037,Harbour,2016,Jul,Summer,Preedy,H0528a,Southeast_Preedy_Harbour_Reefs,SOG,Non-Estuary,48.96724,-123.67533,0,0,0,0,0,0,0
Pv16.C039,Harbour,2016,Jul,Summer,North Reef,H0345,North_Reef,SOG,Estuary,48.91431,-123.62708,0,0,0,0,14.72298222,0,0
Pv16.C040,Harbour,2016,Jul,Summer,Sandstone,H0046,Sandstone_Rocks,SOG,Estuary,48.92029,-123.62231,0,0,0,0,0,0,0
Pv16.C041,Harbour,2016,Jul,Summer,Sandstone,H0046,Sandstone_Rocks,SOG,Estuary,48.92029,-123.62231,0,0,0,0,0,0,0
Pv16.C042,Harbour,2016,Jul,Summer,Great Chain,H0004,Chain_Islets,SOG,Non-Estuary,48.4205078,-123.265279,76.85492019,0,0,0,0,0,23.14507981
Pv16.C043,Harbour,2016,Jul,Summer,Great Chain,H0004,Chain_Islets,SOG,Non-Estuary,48.4205078,-123.265279,0,0,0,0,51.7868961,0,0
Pv16.C044,Harbour,2016,Jul,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.C045,Harbour,2016,Jul,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.C046,Harbour,2016,Jul,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.C047,Harbour,2016,Jul,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,48.75218914,0,0,51.24781086,0,0,0
Pv16.C048,Harbour,2016,Jul,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.C050,Harbour,2016,Jul,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,1.04175418,0,0,98.95824582,0,0,0
Pv16.C051,Harbour,2016,Jul,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,84.70198675,0,0,6.754966887
Pv16.C052,Harbour,2016,Jul,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.C054,Harbour,2016,Jul,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,29.08669057,0,0,0
Pv16.C056,Harbour,2016,Jul,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.C057,Harbour,2016,Jul,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.C058,Harbour,2016,Jul,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.C060,Harbour,2016,Jul,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.C061,Harbour,2016,Jul,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv16.C062,Harbour,2016,Jul,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv16.C063,Harbour,2016,Jul,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,1.318447634,0,0
Pv16.C065,Harbour,2016,Jul,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,90.61820441,7.502329916,0,0
Pv16.C066,Harbour,2016,Jul,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,2.722807018,28.72982456,0,0
Pv16.C067,Harbour,2016,Jul,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,2.023928215,0,0
Pv16.C068,Harbour,2016,Jul,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv16.C069,Harbour,2016,Jul,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv16.C070,Harbour,2016,Jul,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.C071,Harbour,2016,Jul,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,37.04859028,62.95140972,0,0,0
Pv16.C072,Harbour,2016,Jul,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.C073,Harbour,2016,Jul,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.C074,Harbour,2016,Jul,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,5.321920357,94.67807964,0,0,0
Pv16.C076,Harbour,2016,Jul,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.C077,Harbour,2016,Jul,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,0,100,0,0
Pv16.C078,Harbour,2016,Jul,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
